Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
6,28469,3,5,26,11601,20,0,8.666667,10.263203,4380,0,2320.2,2207.3413,408409.1468,281.0074116,4067.0,9206.434,24860,64,25620,12810.0,17161.482,24945,675,28384,7096.0,12379.328,25599,191,0,0,0,0,72,112,105.37778,175.62964,0,4380,1291.8889,1980.7102,3923213.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,110893,3,6,26,11607,20,0,8.666667,10.263203,5840,0,1934.5,2538.9192,104902.9244,81.15931574,13861.625,38735.387,109725,41,829,414.5,516.8951,780,49,110852,22170.4,48945.598,109725,48,0,0,0,0,72,132,27.053104,54.10621,0,5840,1163.3,2138.329,4572451.5,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,60173,1,1,53,112,53,53,53.0,0.0,112,112,112.0,0.0,2742.09363,33.23749855,60173.0,0.0,60173,60173,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.61875,16.61875,53,112,72.666664,34.063667,1160.3334,0,0,0,0,0,0,0,0,1,109.0,53.0,112.0,0,0,0,0,0,0,1,53,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,97737015,8,5,56,11601,20,0,7.0,5.656854,5840,0,2320.2,2436.833,119.2690405,0.133009996,8144751.0,27300000.0,94700000,106,96600000,13800000.0,35700000.0,94700000,165,1154359,288589.75,569379.8,1142623,180,0,0,0,0,172,112,0.0818523,0.05115769,0,5840,833.0714,1774.9062,3150292.5,0,0,0,0,1,0,0,0,0,897.1539,7.0,2320.2,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1906277.0,0.0,1906277,1906277,94700000.0,0.0,94700000,94700000,1
6,14152,3,5,26,11601,20,0,8.666667,10.263203,8760,0,2320.2,3668.897,821579.9887,565.2911249,2021.7142,3129.1455,7098,26,6626,3313.0,3954.141,6109,517,14095,3523.75,3842.285,7098,189,0,0,0,0,72,112,211.98418,353.30695,0,8760,1291.8889,2866.6074,8217438.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,2082345,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.4068346,2.4011391,520586.25,1040418.56,2081214,1,2082345,520586.25,1040418.56,2081214,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.401139,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,7131505,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.206685686,0.701114281,1782876.2,3564850.5,7130152,252,7131505,1782876.2,3564850.5,7130152,252,0,0.0,0.0,0,0,0,0,0,0,100,0,0.7011143,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1353.0,0.0,1353,1353,7130152.0,0.0,7130152,7130152,1
6,1966934,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,15.25216403,2.542027338,491733.5,982417.94,1965360,1,1966934,491733.5,982417.94,1965360,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.5420272,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,8641714,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.471533541,0.578588923,2160428.5,4319611.0,8639845,297,8641714,2160428.5,4319611.0,8639845,297,0,0.0,0.0,0,0,0,0,0,0,100,0,0.5785889,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1869.0,0.0,1869,1869,8639845.0,0.0,8639845,8639845,1
6,7897806,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.798523286,0.633087214,1974451.5,3948235.0,7896804,4,7897806,1974451.5,3948235.0,7896804,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.6330872,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1002.0,0.0,1002,1002,7896804.0,0.0,7896804,7896804,1
6,457650,3,4,657,421,657,0,219.0,379.31912,421,0,105.25,210.5,2355.511854,15.29553152,76275.0,117321.58,235725,1,235899,117949.5,166711.03,235832,67,221925,73975.0,126139.25,219622,1,0,0,0,0,104,136,6.5552278,8.740304,0,657,134.75,257.3573,66232.79,0,0,0,1,0,0,0,0,1,154.0,219.0,105.25,0,0,0,0,0,0,3,657,4,421,29200,5037,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,4869198,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,7.393414686,1.232235781,973839.6,2165282.2,4847199,0,0,0.0,0.0,0,0,4861940,1215485.0,2421152.8,4847199,0,0,0,0,0,20,100,0.20537263,1.0268631,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,12085652,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.985825837,0.330970973,4028550.8,6976809.0,12100000,8,12100000,4028550.8,6976809.0,12100000,8,0,0.0,0.0,0,0,0,0,0,0,80,0,0.33097097,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,976.0,0.0,976,976,12100000.0,0.0,12100000,12100000,1
6,203504,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,58.96689991,9.827816652,203504.0,0.0,203504,203504,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.9139085,4.9139085,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,397,140,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,19599148,5,5,448,1818,430,0,89.6,190.30711,1806,0,363.6,806.33167,115.6172707,0.510226261,2177683.0,4289747.5,10000000,64,10100000,2520991.0,4987733.0,10000000,6766,19600000,4890597.0,5626126.5,10000000,657,0,0,0,0,112,124,0.25511312,0.25511312,0,1806,206.0,545.8864,297992.0,0,0,0,1,0,0,0,0,1,226.6,89.6,363.6,0,0,0,0,0,0,5,448,5,1818,8192,946,4,20,81405.0,0.0,81405,81405,10000000.0,0.0,10000000,10000000,0
6,9707784,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.472242893,0.412040482,3235928.0,5604228.0,9707133,290,9707784,3235928.0,5604228.0,9707133,290,0,0.0,0.0,0,0,0,0,0,0,80,0,0.41204047,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,651.0,0.0,651,651,9707133.0,0.0,9707133,9707133,1
6,6132862,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.91334421,0.652224035,2044287.4,3539063.8,6130846,4,6132862,2044287.4,3539063.8,6130846,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.65222406,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2016.0,0.0,2016,2016,6130846.0,0.0,6130846,6130846,1
6,505,5,1,421,6,302,6,84.2,124.53192,6,6,6.0,0.0,845544.5545,11881.18812,101.0,94.96578,251,1,505,126.25,120.51936,251,1,0,0.0,0.0,0,0,1,0,0,0,100,20,9900.99,1980.198,6,302,104.14286,137.11362,18800.143,0,1,0,0,1,0,0,0,0,121.5,84.2,6.0,0,0,0,0,0,0,5,421,1,6,343,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,74955680,9,6,62,11607,20,0,6.888889,5.3019915,5840,0,1934.5,2538.9192,155.6786624,0.200118257,5353977.0,18800000.0,70500000,1,73100000,9142544.0,24800000.0,70500000,1,1816101,363220.2,811665.25,1815171,3,0,0,0,0,192,132,0.12007096,0.0800473,0,5840,729.6875,1754.3447,3077725.5,0,0,0,0,1,0,0,0,0,778.3333,6.888889,1934.5,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,2613867.0,0.0,2613867,2613867,70500000.0,0.0,70500000,70500000,1
6,80358654,7,10,11613,68,4380,0,1659.0,2117.072,20,0,6.8,5.0066624,145.360822,0.211551577,5022416.0,19000000.0,76000000,1,80400000,13400000.0,32700000.0,80100000,3,80000000,8892349.0,25200000.0,76000000,1,0,0,0,0,152,212,0.08710948,0.1244421,0,4380,649.2778,1506.2721,2268855.8,0,0,0,0,1,1,0,0,1,687.4706,1659.0,6.8,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,4020683.0,0.0,4020683,4020683,76000000.0,0.0,76000000,76000000,0
6,9362627,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.845074678,0.64084578,1872525.4,4181737.0,9353043,3,0,0.0,0.0,0,0,9359789,2339947.2,4675398.0,9353043,3,0,0,0,0,20,100,0.10680763,0.5340381,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,0,0,0,0,0,0,1,6,5,30,229,0,0,20,9584.0,0.0,9584,9584,9353043.0,0.0,9353043,9353043,0
6,81157,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,143339.4532,98.5743682,11593.857,30157.82,79982,3,953,476.5,605.99054,905,48,81108,20277.0,39805.535,79982,3,0,0,0,0,72,112,36.96539,61.60898,0,7215,1292.5555,2650.5857,7025604.5,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,90955897,8,5,56,11607,20,0,7.0,5.656854,10135,0,2321.4,4413.202,128.2269802,0.142926412,7579658.0,23200000.0,80700000,5,89900000,12800000.0,30100000.0,80700000,52,1071898,267974.5,535197.1,1070770,5,0,0,0,0,172,112,0.087954715,0.0549717,0,10135,833.5,2705.0442,7317264.5,0,0,0,0,1,0,0,0,0,897.61536,7.0,2321.4,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2225.0,0.0,2225,2225,44900000.0,50600000.0,80700000,9158775,1
6,95906929,6,10,11607,68,4380,0,1934.5,2188.7146,20,0,6.8,5.0066624,121.7326018,0.166828405,6393795.5,22800000.0,88700000,1,95900000,19200000.0,42900000.0,95900000,49,95900000,10700000.0,29400000.0,88700000,1,0,0,0,0,132,212,0.062560655,0.10426775,0,4380,687.1177,1548.802,2398787.5,0,0,0,0,1,1,0,0,1,730.0625,1934.5,6.8,0,0,0,0,0,0,6,11607,10,68,229,256,4,20,41226.0,0.0,41226,41226,47900000.0,57700000.0,88700000,7101689,0
6,5947206,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.035508439,0.67258474,1982402.0,3432945.5,5946426,273,5947206,1982402.0,3432945.5,5946426,273,0,0.0,0.0,0,0,0,0,0,0,80,0,0.6725847,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,780.0,0.0,780,780,5946426.0,0.0,5946426,5946426,1
6,888365,3,6,26,11607,20,0,8.666667,10.263203,4380,0,1934.5,2177.345,13094.84277,10.13097094,111045.625,313810.56,887687,3,595,297.5,352.84628,547,48,888355,177671.0,396911.1,887687,3,0,0,0,0,72,132,3.3769903,6.7539806,0,4380,1163.3,1903.9626,3625073.8,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,100217306,8,5,56,11601,20,0,7.0,5.656854,5755,0,2320.2,2622.9478,116.3172357,0.129718115,8351442.0,27200000.0,94700000,0,100000000,14300000.0,35500000.0,94700000,0,79831,19957.75,30652.254,64736,50,0,0,0,0,172,112,0.079826534,0.049891584,0,5755,833.0714,1854.7362,3440046.2,0,0,0,0,1,0,0,0,0,897.1539,7.0,2320.2,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1011.0,0.0,1011,1011,50100000.0,63100000.0,94700000,5483897,1
6,10933126,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.195163579,0.365860597,3644375.2,6311375.5,10900000,1,10900000,3644375.2,6311375.5,10900000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.3658606,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1002.0,0.0,1002,1002,10900000.0,0.0,10900000,10900000,1
6,88228638,5,10,11607,68,10135,0,2321.4,4413.202,20,0,6.8,5.0066624,132.3266489,0.170012825,6302045.5,20600000.0,77200000,0,88200000,22100000.0,43700000.0,87600000,195,87600000,9731263.0,25500000.0,77200000,0,0,0,0,0,112,212,0.05667094,0.11334188,0,10135,730.0625,2534.0713,6421517.5,0,0,0,0,1,1,0,0,2,778.73334,2321.4,6.8,0,0,0,0,0,0,5,11607,10,68,229,256,3,20,15622.0,0.0,15622,15622,43800000.0,47300000.0,77200000,10400000,0
6,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.34,333333.34,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,31728,64209,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,142743,50,58,1337,110185,570,0,26.74,107.00063,4344,0,1899.7413,903.149,781278.2413,756.604527,1334.0468,5070.0557,23763,0,142705,2912.347,7315.22,23867,1,119784,2101.4736,6245.2603,24094,1,0,0,0,0,1272,1864,350.27988,406.32465,0,4344,1023.13763,1147.9089,1317695.0,0,0,0,1,0,0,0,0,1,1032.6111,26.74,1899.7413,0,0,0,0,0,0,50,1337,58,110185,29200,61,32,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,413925,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,28104.12514,19.3271728,59132.145,155902.5,412685,3,992,496.0,697.2073,989,3,413858,103464.5,206147.44,412685,4,0,0,0,0,72,112,7.2476897,12.079483,0,7215,1292.5555,2650.5857,7025604.5,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,8141286,7,4,50,11601,20,0,7.142857,6.094494,8760,0,2900.25,4128.3193,1431.100689,1.351137891,814128.6,2532301.5,8020751,2,8122806,1353801.0,3266314.0,8020751,2,30460,10153.333,8891.884,17741,369,0,0,0,0,152,92,0.859815,0.49132288,0,8760,971.4167,2584.0713,6677425.0,0,0,0,0,1,0,0,0,0,1059.7273,7.142857,2900.25,0,0,0,0,0,0,7,50,4,11601,256,229,5,20,90033.0,0.0,90033,90033,8020751.0,0.0,8020751,8020751,1
6,469773,3,6,26,11607,20,0,8.666667,10.263203,5840,0,1934.5,2538.9192,24763.02384,19.15818917,58721.625,165771.89,468986,2,509,254.5,292.0351,461,48,469724,93944.8,209654.53,468986,2,0,0,0,0,72,132,6.386063,12.772126,0,5840,1163.3,2138.329,4572451.5,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,63674,3,5,26,11607,20,0,8.666667,10.263203,8760,0,2321.4,3802.3154,182696.2339,125.6399786,9096.286,22509.623,60094,79,3081,1540.5,1991.9198,2949,132,63531,15882.75,29503.86,60094,191,0,0,0,0,72,112,47.11499,78.52499,0,8760,1292.5555,2952.5208,8717379.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,9868884,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.647828873,0.607971479,1973776.8,4393334.5,9832767,3,0,0.0,0.0,0,0,9868715,2467178.8,4910419.0,9832767,3,0,0,0,0,20,100,0.10132858,0.5066429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,0,0,0,0,0,0,1,6,5,30,229,0,0,20,36117.0,0.0,36117,36117,9832767.0,0.0,9832767,9832767,0
6,9152767,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.622157868,0.437026311,3050922.2,5284348.0,9152762,1,9152767,3050922.2,5284348.0,9152762,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.43702632,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5.0,0.0,5,5,9152762.0,0.0,9152762,9152762,1
6,4392946,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.829130155,1.138188359,1098236.5,2195139.8,4390946,2,4392946,1098236.5,2195139.8,4390946,2,0,0.0,0.0,0,0,0,0,0,0,100,0,1.1381884,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,12050619,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.489498672,0.414916445,3012654.8,6023306.0,12000000,3,12100000,3012654.8,6023306.0,12000000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.41491646,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3005.0,0.0,3005,3005,12000000.0,0.0,12000000,12000000,1
6,10156227,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.13539398,0.68923233,1692704.5,4125445.2,10100000,3,0,0.0,0.0,0,0,10100000,2028546.2,4519756.5,10100000,3,0,0,0,0,20,120,0.09846176,0.59077054,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857143,6.0,6.0,0,0,0,0,0,0,1,6,6,36,229,0,0,20,42520.0,0.0,42520,42520,10100000.0,0.0,10100000,10100000,0
6,421238,3,6,26,11607,20,0,8.666667,10.263203,5840,0,1934.5,2538.9192,27616.21696,21.3655938,52654.75,148506.8,420190,3,791,395.5,410.82904,686,105,421172,84234.4,187805.25,420190,3,0,0,0,0,72,132,7.121865,14.24373,0,5840,1163.3,2138.329,4572451.5,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,1536529,3,6,26,11607,20,0,8.666667,10.263203,4380,0,1934.5,2177.345,7570.960262,5.85735772,192066.12,542994.94,1535910,3,525,262.5,365.57422,521,4,1536520,307304.0,686811.7,1535910,3,0,0,0,0,72,132,1.9524525,3.904905,0,4380,1163.3,1903.9626,3625073.8,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,441,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6802.721088,220.5,242.53763,392,49,441,220.5,242.53763,392,49,0,0.0,0.0,0,0,0,0,0,0,96,0,6802.721,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,22059,3,5,26,11601,20,0,8.666667,10.263203,4380,0,2320.2,2207.3413,527086.45,362.6637654,3151.2856,6189.4253,16744,51,4678,2339.0,2964.1917,4435,243,21951,5487.75,7777.4014,16744,154,0,0,0,0,72,112,135.99892,226.66486,0,4380,1291.8889,1980.7102,3923213.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,11976719,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.003887709,0.333981285,3992239.8,6914760.0,12000000,1,12000000,3992239.8,6914760.0,12000000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.33398128,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2.0,0.0,2,2,12000000.0,0.0,12000000,12000000,1
6,1768704,3,6,26,11601,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,6573.739868,5.088471559,221088.0,617344.25,1748845,16,19538,9769.0,13747.57,19490,48,1768655,353731.0,779938.0,1748845,16,0,0,0,0,72,132,1.6961572,3.3923144,0,4380,1162.7,1645.2418,2706820.5,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,1339365,3,6,26,11601,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,8680.979419,6.7196022,167420.62,470829.88,1332654,3,6020,3010.0,4252.54,6017,3,1339334,267866.8,595240.0,1332654,15,0,0,0,0,72,132,2.2398674,4.479735,0,4380,1162.7,1645.2418,2706820.5,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,8703786,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.44677592,0.574462653,2175946.5,4350575.0,8701809,5,8703786,2175946.5,4350575.0,8701809,5,0,0.0,0.0,0,0,0,0,0,0,100,0,0.57446265,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1977.0,0.0,1977,1977,8701809.0,0.0,8701809,8701809,1
6,98450651,6,9,11613,62,10135,0,1935.5,4058.8909,20,0,6.888889,5.3019915,118.5873316,0.152360597,7032189.5,24200000.0,91000000,2,98500000,19700000.0,43300000.0,97200000,173,97200000,12100000.0,31900000.0,91000000,2,0,0,0,0,132,192,0.06094424,0.09141636,0,10135,730.0625,2534.0713,6421517.5,0,0,0,0,1,1,0,0,1,778.73334,1935.5,6.888889,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,35276.0,0.0,35276,35276,48600000.0,60000000.0,91000000,6159645,0
6,80331680,8,6,56,11601,20,0,7.0,5.656854,4380,0,1933.5,1973.0244,145.1108703,0.174277446,6179360.0,19600000.0,71000000,0,80200000,11500000.0,26500000.0,71000000,0,116907,23381.4,38319.195,88352,15,0,0,0,0,172,132,0.09958711,0.074690334,0,4380,777.5333,1531.268,2344781.5,0,0,0,0,1,0,0,0,0,833.0714,7.0,1933.5,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,95.0,0.0,95,95,40100000.0,43700000.0,71000000,9210114,1
6,75842981,7,10,11607,68,2920,0,1658.1428,1547.602,20,0,6.8,5.0066624,153.9364599,0.224147308,4740186.5,18100000.0,72600000,5,75800000,12600000.0,30900000.0,75700000,33,75700000,8412097.0,24100000.0,72600000,5,0,0,0,0,152,212,0.09229595,0.13185136,0,2920,648.94446,1237.5712,1531582.4,0,0,0,0,1,1,0,0,1,687.1177,1658.1428,6.8,0,0,0,0,0,0,7,11607,10,68,229,256,5,20,3102252.0,0.0,3102252,3102252,72600000.0,0.0,72600000,72600000,0
6,2353476,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,15.2965231,2.549420517,470695.2,1043703.0,2337701,0,0,0.0,0.0,0,0,2339947,584986.75,1168476.6,2337701,0,0,0,0,0,20,100,0.42490342,2.1245172,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
17,49209,2,2,84,142,42,42,42.0,0.0,71,71,71.0,0.0,4592.655815,81.28594363,16403.0,28369.27,49161,1,1,1.0,0.0,1,1,47,47.0,0.0,47,47,0,0,0,0,64,64,40.64297,40.64297,42,71,53.6,15.883954,252.3,0,0,0,0,0,0,0,0,1,67.0,42.0,71.0,0,0,0,0,0,0,2,84,2,142,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,12157845,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.97403405,0.329005675,4052615.0,7016735.5,12200000,3,12200000,4052615.0,7016735.5,12200000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.3290057,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3002.0,0.0,3002,3002,12200000.0,0.0,12200000,12200000,1
6,171326,6,2,11607,26,10135,0,1934.5,4059.462,20,6,13.0,9.899495,67899.79338,46.69460561,24475.143,64335.24,170373,4,171326,34265.2,76087.07,170373,4,34,34.0,0.0,34,34,0,0,0,0,144,40,35.020954,11.673652,0,10135,1292.5555,3350.635,11200000.0,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
